iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3
121,12,0,20,1,5,10,10,,5,7,128,0,-0.15,1,21,2,40.00,15.00,10.00,20.00,10.00,5.00,0,6.00,9.00,7.00,7.00,8.00,7.00,5.00,8.00,2,21,psychology and english,3.00,,,,2,8,1,"Memphis, TN","38,119","43,636.00",5,7,1,"no idea, maybe a professor",2.00,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,0,35.00,15.00,5.00,30.00,15.00,0.00,,,,,,,60.00,5.00,0.00,20.00,0.00,15.00,2,9,9,7,9,,,,,,1,9.00,10.00,10.00,5.00,7.00,4.00,9.00,1.00,2,2.00,,,,,,,,,,,,3,1,3,,,,,,,50.00,20.00,0.00,20.00,10.00,0.00,,,,,,,,,,,,,2,5,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,12,0,20,1,5,10,10,,1,8,129,0,0.12,1,,2,40.00,20.00,20.00,20.00,,,1,7.00,8.00,10.00,6.00,5.00,6.00,7.00,7.00,2,21,psychology and english,3.00,,,,2,8,1,"Memphis, TN","38,119","43,636.00",5,7,1,"no idea, maybe a professor",2.00,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,0,35.00,15.00,5.00,30.00,15.00,0.00,,,,,,,60.00,5.00,0.00,20.00,0.00,15.00,2,9,9,7,9,,,,,,0,7.00,6.00,7.00,8.00,10.00,7.00,7.00,1.00,2,2.00,,,,,,,,,,,,3,1,3,,,,,,,50.00,20.00,0.00,20.00,10.00,0.00,,,,,,,,,,,,,2,5,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,12,0,20,1,5,10,10,,8,9,130,0,-0.23,0,20,4,80.00,10.00,10.00,,,,0,2.00,1.00,3.00,1.00,1.00,1.00,2.00,3.00,2,21,psychology and english,3.00,,,,2,8,1,"Memphis, TN","38,119","43,636.00",5,7,1,"no idea, maybe a professor",2.00,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,0,35.00,15.00,5.00,30.00,15.00,0.00,,,,,,,60.00,5.00,0.00,20.00,0.00,15.00,2,9,9,7,9,,,,,,1,6.00,10.00,5.00,2.00,2.00,4.00,7.00,1.00,2,2.00,,,,,,,,,,,,3,1,3,,,,,,,50.00,20.00,0.00,20.00,10.00,0.00,,,,,,,,,,,,,2,5,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,12,0,20,1,5,10,10,,10,10,131,0,0.52,0,19,4,25.00,10.00,20.00,20.00,10.00,15.00,0,7.00,5.00,10.00,6.00,7.00,2.00,2.00,,2,21,psychology and english,3.00,,,,2,8,1,"Memphis, TN","38,119","43,636.00",5,7,1,"no idea, maybe a professor",2.00,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,0,35.00,15.00,5.00,30.00,15.00,0.00,,,,,,,60.00,5.00,0.00,20.00,0.00,15.00,2,9,9,7,9,,,,,,1,7.00,10.00,10.00,8.00,10.00,1.00,9.00,1.00,2,2.00,,,,,,,,,,,,3,1,3,,,,,,,50.00,20.00,0.00,20.00,10.00,0.00,,,,,,,,,,,,,2,5,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1,1,2,1,5,10,6,,8,1,112,1,-0.29,1,20,6,15.00,15.00,20.00,25.00,10.00,15.00,1,7.00,7.00,7.00,9.00,7.00,8.00,8.00,8.00,2,22,Law,1.00,,,,6,1,1,Long Island,"11,793","57,887.00",1,3,1,Lawyer,1.00,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,10,40.00,15.00,10.00,20.00,5.00,10.00,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,7,10,8,8,8,,,,,,1,9.00,9.00,9.00,9.00,9.00,9.00,9.00,7.00,2,4.00,,,,,,,,,,,,5,3,3,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,8,10,8,8,8,,,,,,1,0,1,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,,,,,,,8,10,8,8,8,,,,,
122,1,1,2,1,5,10,9,,1,2,113,0,0.08,0,21,2,15.00,15.00,25.00,25.00,15.00,5.00,1,8.00,10.00,9.00,10.00,5.00,5.00,8.00,1.00,1,22,Law,1.00,,,,6,1,1,Long Island,"11,793","57,887.00",1,3,1,Lawyer,1.00,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,10,40.00,15.00,10.00,20.00,5.00,10.00,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,7,10,8,8,8,,,,,,0,10.00,10.00,10.00,10.00,10.00,10.00,10.00,1.00,1,4.00,,,,,,,,,,,,5,3,3,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,8,10,8,8,8,,,,,,1,0,1,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,,,,,,,8,10,8,8,8,,,,,
122,1,1,2,1,5,10,7,,9,3,114,0,0.48,0,20,1,20.00,20.00,20.00,20.00,10.00,10.00,1,7.00,6.00,6.00,7.00,4.00,4.00,6.00,6.00,2,22,Law,1.00,,,,6,1,1,Long Island,"11,793","57,887.00",1,3,1,Lawyer,1.00,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,10,40.00,15.00,10.00,20.00,5.00,10.00,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,7,10,8,8,8,,,,,,0,6.00,10.00,7.00,7.00,7.00,7.00,8.00,4.00,2,4.00,,,,,,,,,,,,5,3,3,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,8,10,8,8,8,,,,,,1,0,1,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,,,,,,,8,10,8,8,8,,,,,
122,1,1,2,1,5,10,1,,3,4,115,0,-0.05,0,21,2,20.00,10.00,30.00,20.00,15.00,5.00,0,10.00,10.00,10.00,10.00,10.00,10.00,10.00,1.00,1,22,Law,1.00,,,,6,1,1,Long Island,"11,793","57,887.00",1,3,1,Lawyer,1.00,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,10,40.00,15.00,10.00,20.00,5.00,10.00,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,7,10,8,8,8,,,,,,0,10.00,10.00,10.00,10.00,10.00,10.00,10.00,1.00,1,4.00,,,,,,,,,,,,5,3,3,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,8,10,8,8,8,,,,,,1,0,1,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,,,,,,,8,10,8,8,8,,,,,
122,1,1,2,1,5,10,8,,10,5,116,1,0.08,0,21,2,15.00,15.00,25.00,25.00,20.00,0.00,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,1,22,Law,1.00,,,,6,1,1,Long Island,"11,793","57,887.00",1,3,1,Lawyer,1.00,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,10,40.00,15.00,10.00,20.00,5.00,10.00,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,7,10,8,8,8,,,,,,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,1,4.00,,,,,,,,,,,,5,3,3,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,8,10,8,8,8,,,,,,1,0,1,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,,,,,,,8,10,8,8,8,,,,,
122,1,1,2,1,5,10,2,,4,6,117,0,0.12,0,21,2,20.00,10.00,20.00,20.00,20.00,10.00,1,10.00,10.00,10.00,10.00,10.00,10.00,8.00,1.00,1,22,Law,1.00,,,,6,1,1,Long Island,"11,793","57,887.00",1,3,1,Lawyer,1.00,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,10,40.00,15.00,10.00,20.00,5.00,10.00,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,7,10,8,8,8,,,,,,0,10.00,10.00,10.00,10.00,10.00,10.00,10.00,1.00,1,4.00,,,,,,,,,,,,5,3,3,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,8,10,8,8,8,,,,,,1,0,1,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,,,,,,,8,10,8,8,8,,,,,
122,1,1,2,1,5,10,5,,7,10,119,0,0.06,0,19,3,50.00,15.00,10.00,10.00,10.00,5.00,0,3.00,8.00,5.00,5.00,5.00,,5.00,7.00,2,22,Law,1.00,,,,6,1,1,Long Island,"11,793","57,887.00",1,3,1,Lawyer,1.00,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,10,40.00,15.00,10.00,20.00,5.00,10.00,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,7,10,8,8,8,,,,,,1,9.00,9.00,8.00,7.00,8.00,7.00,8.00,6.00,2,4.00,,,,,,,,,,,,5,3,3,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,8,10,8,8,8,,,,,,1,0,1,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,,,,,,,8,10,8,8,8,,,,,
122,1,1,2,1,5,10,3,,5,11,120,1,0.40,0,20,3,10.00,10.00,35.00,35.00,8.00,2.00,1,7.00,8.00,7.00,8.00,8.00,5.00,6.00,8.00,2,22,Law,1.00,,,,6,1,1,Long Island,"11,793","57,887.00",1,3,1,Lawyer,1.00,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,10,40.00,15.00,10.00,20.00,5.00,10.00,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,7,10,8,8,8,,,,,,1,6.00,7.00,7.00,7.00,7.00,7.00,8.00,9.00,2,4.00,,,,,,,,,,,,5,3,3,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,8,10,8,8,8,,,,,,1,0,1,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,,,,,,,8,10,8,8,8,,,,,
122,1,1,2,1,5,10,10,,2,12,121,0,0.04,0,21,2,35.00,15.00,5.00,30.00,15.00,0.00,1,8.00,10.00,10.00,7.00,7.00,8.00,9.00,1.00,2,22,Law,1.00,,,,6,1,1,Long Island,"11,793","57,887.00",1,3,1,Lawyer,1.00,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,10,40.00,15.00,10.00,20.00,5.00,10.00,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,7,10,8,8,8,,,,,,0,6.00,9.00,8.00,7.00,6.00,6.00,7.00,7.00,2,4.00,,,,,,,,,,,,5,3,3,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,8,10,8,8,8,,,,,,1,0,1,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,,,,,,,8,10,8,8,8,,,,,
122,1,1,2,1,5,10,4,,6,7,,0,-0.12,0,,,,,,,,,0,,,,,,,,,,22,Law,1.00,,,,6,1,1,Long Island,"11,793","57,887.00",1,3,1,Lawyer,1.00,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,10,40.00,15.00,10.00,20.00,5.00,10.00,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,7,10,8,8,8,,,,,,0,6.00,10.00,8.00,8.00,8.00,8.00,8.00,4.00,2,4.00,,,,,,,,,,,,5,3,3,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,8,10,8,8,8,,,,,,1,0,1,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,,,,,,,8,10,8,8,8,,,,,
123,2,1,4,1,5,10,6,,2,1,112,0,-0.37,0,20,6,15.00,15.00,20.00,25.00,10.00,15.00,0,4.00,8.00,7.00,4.00,9.00,3.00,4.00,5.00,2,18,Biomedical Engineering,5.00,,,,4,3,5,Louisiana,"70,605","30,768.00",2,5,1,Cardiologist,4.00,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,1,50.00,10.00,20.00,5.00,5.00,10.00,,,,,,,20.00,50.00,10.00,5.00,5.00,10.00,8,7,7,7,8,,,,,,1,9.00,7.00,7.00,6.00,4.00,5.00,8.00,2.00,2,0.00,,,,,,,,,,,,5,1,2,,,,,,,80.00,4.00,5.00,3.00,4.00,4.00,,,,,,,,,,,,,7,7,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2,1,4,1,5,10,9,,5,2,113,0,-0.22,0,21,2,15.00,15.00,25.00,25.00,15.00,5.00,0,5.00,9.00,6.00,5.00,5.00,2.00,4.00,6.00,2,18,Biomedical Engineering,5.00,,,,4,3,5,Louisiana,"70,605","30,768.00",2,5,1,Cardiologist,4.00,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,1,50.00,10.00,20.00,5.00,5.00,10.00,,,,,,,20.00,50.00,10.00,5.00,5.00,10.00,8,7,7,7,8,,,,,,0,6.00,5.00,5.00,4.00,4.00,5.00,4.00,2.00,2,0.00,,,,,,,,,,,,5,1,2,,,,,,,80.00,4.00,5.00,3.00,4.00,4.00,,,,,,,,,,,,,7,7,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2,1,4,1,5,10,7,,3,3,114,0,0.13,0,20,1,20.00,20.00,20.00,20.00,10.00,10.00,1,8.00,7.00,6.00,6.00,5.00,4.00,7.00,7.00,2,18,Biomedical Engineering,5.00,,,,4,3,5,Louisiana,"70,605","30,768.00",2,5,1,Cardiologist,4.00,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,1,50.00,10.00,20.00,5.00,5.00,10.00,,,,,,,20.00,50.00,10.00,5.00,5.00,10.00,8,7,7,7,8,,,,,,0,4.00,6.00,6.00,5.00,4.00,5.00,4.00,1.00,2,0.00,,,,,,,,,,,,5,1,2,,,,,,,80.00,4.00,5.00,3.00,4.00,4.00,,,,,,,,,,,,,7,7,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2,1,4,1,5,10,1,,7,4,115,0,0.07,0,21,2,20.00,10.00,30.00,20.00,15.00,5.00,0,6.00,10.00,10.00,7.00,6.00,5.00,5.00,8.00,2,18,Biomedical Engineering,5.00,,,,4,3,5,Louisiana,"70,605","30,768.00",2,5,1,Cardiologist,4.00,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,1,50.00,10.00,20.00,5.00,5.00,10.00,,,,,,,20.00,50.00,10.00,5.00,5.00,10.00,8,7,7,7,8,,,,,,0,4.00,5.00,4.00,4.00,5.00,4.00,4.00,2.00,2,0.00,,,,,,,,,,,,5,1,2,,,,,,,80.00,4.00,5.00,3.00,4.00,4.00,,,,,,,,,,,,,7,7,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2,1,4,1,5,10,8,,4,5,116,0,-0.41,0,21,2,15.00,15.00,25.00,25.00,20.00,0.00,1,7.00,10.00,8.00,8.00,8.00,6.00,8.00,7.00,2,18,Biomedical Engineering,5.00,,,,4,3,5,Louisiana,"70,605","30,768.00",2,5,1,Cardiologist,4.00,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,1,50.00,10.00,20.00,5.00,5.00,10.00,,,,,,,20.00,50.00,10.00,5.00,5.00,10.00,8,7,7,7,8,,,,,,0,6.00,5.00,5.00,4.00,4.00,6.00,4.00,2.00,2,0.00,,,,,,,,,,,,5,1,2,,,,,,,80.00,4.00,5.00,3.00,4.00,4.00,,,,,,,,,,,,,7,7,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2,1,4,1,5,10,2,,8,6,117,0,0.05,0,21,2,20.00,10.00,20.00,20.00,20.00,10.00,0,7.00,10.00,8.00,7.00,8.00,4.00,7.00,2.00,,18,Biomedical Engineering,5.00,,,,4,3,5,Louisiana,"70,605","30,768.00",2,5,1,Cardiologist,4.00,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,1,50.00,10.00,20.00,5.00,5.00,10.00,,,,,,,20.00,50.00,10.00,5.00,5.00,10.00,8,7,7,7,8,,,,,,0,6.00,6.00,5.00,6.00,5.00,6.00,6.00,2.00,2,0.00,,,,,,,,,,,,5,1,2,,,,,,,80.00,4.00,5.00,3.00,4.00,4.00,,,,,,,,,,,,,7,7,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2,1,4,1,5,10,5,,1,10,119,0,-0.33,0,19,3,50.00,15.00,10.00,10.00,10.00,5.00,1,,6.00,7.00,8.00,9.00,4.00,5.00,7.00,1,18,Biomedical Engineering,5.00,,,,4,3,5,Louisiana,"70,605","30,768.00",2,5,1,Cardiologist,4.00,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,1,50.00,10.00,20.00,5.00,5.00,10.00,,,,,,,20.00,50.00,10.00,5.00,5.00,10.00,8,7,7,7,8,,,,,,0,6.00,4.00,5.00,6.00,7.00,7.00,5.00,2.00,2,0.00,,,,,,,,,,,,5,1,2,,,,,,,80.00,4.00,5.00,3.00,4.00,4.00,,,,,,,,,,,,,7,7,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2,1,4,1,5,10,3,,9,11,120,0,-0.31,0,20,3,10.00,10.00,35.00,35.00,8.00,2.00,0,5.00,8.00,6.00,2.00,2.00,2.00,4.00,6.00,2,18,Biomedical Engineering,5.00,,,,4,3,5,Louisiana,"70,605","30,768.00",2,5,1,Cardiologist,4.00,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,1,50.00,10.00,20.00,5.00,5.00,10.00,,,,,,,20.00,50.00,10.00,5.00,5.00,10.00,8,7,7,7,8,,,,,,0,9.00,6.00,8.00,5.00,7.00,4.00,5.00,8.00,1,0.00,,,,,,,,,,,,5,1,2,,,,,,,80.00,4.00,5.00,3.00,4.00,4.00,,,,,,,,,,,,,7,7,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2,1,4,1,5,10,10,,6,12,121,0,-0.28,0,21,2,35.00,15.00,5.00,30.00,15.00,0.00,1,9.00,10.00,7.00,5.00,10.00,9.00,9.00,1.00,2,18,Biomedical Engineering,5.00,,,,4,3,5,Louisiana,"70,605","30,768.00",2,5,1,Cardiologist,4.00,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,1,50.00,10.00,20.00,5.00,5.00,10.00,,,,,,,20.00,50.00,10.00,5.00,5.00,10.00,8,7,7,7,8,,,,,,0,5.00,4.00,5.00,4.00,5.00,4.00,3.00,1.00,2,0.00,,,,,,,,,,,,5,1,2,,,,,,,80.00,4.00,5.00,3.00,4.00,4.00,,,,,,,,,,,,,7,7,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2,1,4,1,5,10,4,,10,7,,0,-0.29,0,,,,,,,,,0,,,,,,,,,,18,Biomedical Engineering,5.00,,,,4,3,5,Louisiana,"70,605","30,768.00",2,5,1,Cardiologist,4.00,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,1,50.00,10.00,20.00,5.00,5.00,10.00,,,,,,,20.00,50.00,10.00,5.00,5.00,10.00,8,7,7,7,8,,,,,,0,4.00,5.00,5.00,4.00,5.00,5.00,4.00,1.00,2,0.00,,,,,,,,,,,,5,1,2,,,,,,,80.00,4.00,5.00,3.00,4.00,4.00,,,,,,,,,,,,,7,7,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,3,1,6,1,5,10,6,,5,1,112,0,0.26,0,20,6,15.00,15.00,20.00,25.00,10.00,15.00,0,5.00,1.00,6.00,2.00,8.00,1.00,1.00,2.00,2,22,Economics and Political Science,8.00,,,,4,1,1,Maryland,"20,815","66,699.00",2,4,1,Law or finance,1.00,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7,6,10,40.00,10.00,10.00,10.00,10.00,20.00,,,,,,,20.00,30.00,10.00,10.00,20.00,10.00,8,8,10,10,10,,,,,,1,6.00,7.00,7.00,4.00,4.00,5.00,6.00,6.00,2,6.00,,,,,,,,,,,,6,1,3,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,8,7,10,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,3,1,6,1,5,10,9,,8,2,113,0,0.85,0,21,2,15.00,15.00,25.00,25.00,15.00,5.00,0,5.00,9.00,8.00,1.00,10.00,1.00,1.00,4.00,2,22,Economics and Political Science,8.00,,,,4,1,1,Maryland,"20,815","66,699.00",2,4,1,Law or finance,1.00,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7,6,10,40.00,10.00,10.00,10.00,10.00,20.00,,,,,,,20.00,30.00,10.00,10.00,20.00,10.00,8,8,10,10,10,,,,,,1,7.00,6.00,7.00,5.00,5.00,8.00,8.00,8.00,2,6.00,,,,,,,,,,,,6,1,3,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,8,7,10,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,3,1,6,1,5,10,7,,6,3,114,0,-0.04,0,20,1,20.00,20.00,20.00,20.00,10.00,10.00,0,4.00,3.00,4.00,2.00,9.00,3.00,2.00,2.00,2,22,Economics and Political Science,8.00,,,,4,1,1,Maryland,"20,815","66,699.00",2,4,1,Law or finance,1.00,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7,6,10,40.00,10.00,10.00,10.00,10.00,20.00,,,,,,,20.00,30.00,10.00,10.00,20.00,10.00,8,8,10,10,10,,,,,,1,5.00,6.00,8.00,7.00,7.00,7.00,7.00,2.00,1,6.00,,,,,,,,,,,,6,1,3,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,8,7,10,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,3,1,6,1,5,10,1,,10,4,115,0,0.58,0,21,2,20.00,10.00,30.00,20.00,15.00,5.00,0,2.00,10.00,10.00,2.00,10.00,2.00,2.00,6.00,1,22,Economics and Political Science,8.00,,,,4,1,1,Maryland,"20,815","66,699.00",2,4,1,Law or finance,1.00,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7,6,10,40.00,10.00,10.00,10.00,10.00,20.00,,,,,,,20.00,30.00,10.00,10.00,20.00,10.00,8,8,10,10,10,,,,,,1,6.00,2.00,4.00,4.00,4.00,6.00,6.00,6.00,1,6.00,,,,,,,,,,,,6,1,3,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,8,7,10,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,3,1,6,1,5,10,8,,7,5,116,0,0.68,0,21,2,15.00,15.00,25.00,25.00,20.00,0.00,0,4.00,4.00,8.00,2.00,10.00,0.00,3.00,5.00,2,22,Economics and Political Science,8.00,,,,4,1,1,Maryland,"20,815","66,699.00",2,4,1,Law or finance,1.00,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7,6,10,40.00,10.00,10.00,10.00,10.00,20.00,,,,,,,20.00,30.00,10.00,10.00,20.00,10.00,8,8,10,10,10,,,,,,1,5.00,4.00,3.00,2.00,5.00,4.00,7.00,7.00,2,6.00,,,,,,,,,,,,6,1,3,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,8,7,10,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,3,1,6,1,5,10,2,,1,6,117,0,0.33,0,21,2,20.00,10.00,20.00,20.00,20.00,10.00,0,4.00,8.00,7.00,5.00,9.00,3.00,2.00,1.00,,22,Economics and Political Science,8.00,,,,4,1,1,Maryland,"20,815","66,699.00",2,4,1,Law or finance,1.00,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7,6,10,40.00,10.00,10.00,10.00,10.00,20.00,,,,,,,20.00,30.00,10.00,10.00,20.00,10.00,8,8,10,10,10,,,,,,1,8.00,7.00,6.00,5.00,5.00,5.00,7.00,8.00,2,6.00,,,,,,,,,,,,6,1,3,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,8,7,10,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,3,1,6,1,5,10,5,,4,10,119,0,0.69,0,19,3,50.00,15.00,10.00,10.00,10.00,5.00,0,4.00,9.00,8.00,,8.00,,4.00,7.00,2,22,Economics and Political Science,8.00,,,,4,1,1,Maryland,"20,815","66,699.00",2,4,1,Law or finance,1.00,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7,6,10,40.00,10.00,10.00,10.00,10.00,20.00,,,,,,,20.00,30.00,10.00,10.00,20.00,10.00,8,8,10,10,10,,,,,,1,9.00,8.00,4.00,5.00,3.00,2.00,7.00,7.00,2,6.00,,,,,,,,,,,,6,1,3,,,,,,,50.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,8,7,10,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
